2025-01-01,'Direct Express® - Fee Direct Express® - Fee Monthly Paper Statement Fee',-0.75
2025-01-03,'Deposit Deposit - Social Security Retirement',173.0
2025-01-04,'COCA COLA JOHNSTOWN CO Card Purchase 4600 HIGH PLAINS BLVD JOHNSTOWN CO',-2.0
2025-01-05,'IC* INSTACART Card Purchase SAN FRANCISCO CA',-10.56
2025-01-06,'COCA COLA JOHNSTOWN CO Card Purchase 4600 HIGH PLAINS BLVD JOHNSTOWN CO',-2.0
2025-01-07,'COCA COLA JOHNSTOWN CO Card Purchase 4600 HIGH PLAINS BLVD JOHNSTOWN CO',-2.0
2025-01-07,'COCA COLA JOHNSTOWN CO Card Purchase 4600 HIGH PLAINS BLVD JOHNSTOWN CO',-2.0
2025-01-07,'COCA COLA JOHNSTOWN CO Card Purchase 4600 HIGH PLAINS BLVD JOHNSTOWN CO',-2.0
2025-01-07,'COCA COLA JOHNSTOWN CO Card Purchase 4600 HIGH PLAINS BLVD JOHNSTOWN CO',-2.0
2025-01-08,'DDS LIQUOR & FOOD MART 4481 N. BROADWAY ST BOULDER CO',-19.74
2025-01-08,'COCA COLA JOHNSTOWN CO Card Purchase 4600 HIGH PLAINS BLVD JOHNSTOWN CO',-2.0
2025-01-08,'COCA COLA JOHNSTOWN CO Card Purchase 4600 HIGH PLAINS BLVD JOHNSTOWN CO',-2.0
2025-01-08,'COCA COLA JOHNSTOWN CO Card Purchase 4600 HIGH PLAINS BLVD JOHNSTOWN CO',-2.0
2025-01-09,'COCA COLA JOHNSTOWN CO Card Purchase 4600 HIGH PLAINS BLVD JOHNSTOWN CO',-2.0
2025-01-10,'COCA COLA JOHNSTOWN CO Card Purchase 4600 HIGH PLAINS BLVD JOHNSTOWN CO',-2.0
2025-01-11,'MDS Card Purchase SHELL BOULDER CO',-9.73
2025-01-11,'COCA COLA JOHNSTOWN CO Card Purchase 4600 HIGH PLAINS BLVD JOHNSTOWN CO',-2.0
2025-01-12,'COCA COLA JOHNSTOWN CO Card Purchase 4600 HIGH PLAINS BLVD JOHNSTOWN CO',-2.0
2025-01-13,'COCA COLA JOHNSTOWN CO Card Purchase 4600 HIGH PLAINS BLVD JOHNSTOWN CO',-2.0
2025-01-13,'COCA COLA JOHNSTOWN CO Card Purchase 4600 HIGH PLAINS BLVD JOHNSTOWN CO',-2.0
2025-01-13,'COCA COLA JOHNSTOWN CO Card Purchase 4600 HIGH PLAINS BLVD JOHNSTOWN CO',-2.0
2025-01-14,'DDS LIQUOR & FOOD MART Card Purchase 4481 N. BROADWAY ST BOULDER CO',-19.74
2025-01-15,'COCA COLA JOHNSTOWN CO Card Purchase 4600 HIGH PLAINS BLVD JOHNSTOWN CO',-2.0
2025-01-15,'IC* INSTACART Card Purchase SAN FRANCISCO CA',-15.84
2025-01-16,'COCA COLA JOHNSTOWN CO Card Purchase 4600 HIGH PLAINS BLVD JOHNSTOWN CO',-2.0
2025-01-16,'COCA COLA JOHNSTOWN CO Card Purchase 4600 HIGH PLAINS BLVD JOHNSTOWN CO',-2.0
2025-01-16,'VESTA *AT&T PREPAID Card Purchase 5400 MEADOWS RD 5TH FL 866-608-3007 OR',-52.28
2025-01-16,'COCA COLA JOHNSTOWN CO Card Purchase 4600 HIGH PLAINS BLVD JOHNSTOWN CO',-2.0
2025-01-17,'COCA COLA JOHNSTOWN CO Card Purchase 4600 HIGH PLAINS BLVD JOHNSTOWN CO',-2.0
2025-01-17,'COCA COLA JOHNSTOWN CO Card Purchase 4600 HIGH PLAINS BLVD JOHNSTOWN CO',-2.0
