2025-04-01,'PAYPAL *DOORDASH Card Purchase PAYPAL *DOORDASH San Jose CA',-26.8
2025-04-03,'Deposit Deposit - Social Security Retirement',356.0
2025-04-06,'MDS Card Purchase PP*DOORDASH BLACKJACK 4029357733 CA',-21.55
2025-04-06,'MDS Card Purchase PP*DOORDASH BLACKJACK 4029357733 CA',-21.55
2025-04-07,'MDS Card Purchase PP*DOORDASH MCDONALDS 4029357733 CA',-24.55
2025-04-07,'PAYPAL *DOORDASH Card Purchase PAYPAL *DOORDASH San Jose CA',-22.8
2025-04-09,'MDS Card Purchase PP*DOORDASH MCDONALDS 4029357733 CA',-24.05
2025-04-10,'MDS Card Purchase LYFT *TEMP AUTH HOLD',-7.92
2025-04-12,'MDS Card Purchase PP*DOORDASH BLACKJACK 4029357733 CA',-36.92
2025-04-13,'MDS Card Purchase PP*DOORDASH 7-ELEVEN 4029357733 CA',-19.8
2025-04-13,'MDS Card Purchase PP*DOORDASH BLACKJACK 4029357733 CA',-21.05
2025-04-14,'MDS Card Purchase PP*DOORDASH MCDONALDS 4029357733 CA',-27.19
2025-04-15,'Deposit Deposit - Social Security Retirement',370.0
2025-04-16,'VESTA *AT&T PREPAID Card Purchase 5400 MEADOWS RD 5TH FL 866-608-3007 OR',-52.28
2025-04-16,'MDS Card Purchase PP*DOORDASH BLACKJACK 4029357733 CA',-26.62
2025-04-16,'MDS Card Purchase PP*DOORDASH DUNKIN 4029357733 CA',-32.3
2025-04-17,'MDS Card Purchase PP*DOORDASH BLACKJACK 4029357733 CA',-26.62
2025-04-18,'MDS Card Purchase PP*DOORDASH MCDONALDS 4029357733 CA',-38.37
2025-04-19,'MDS Card Purchase PP*DOORDASH MCDONALDS 4029357733 CA',-27.44
2025-04-21,'MDS Card Purchase PP*DOORDASH MCDONALDS 4029357733 CA',-33.13
2025-04-21,'MDS Card Purchase PP*DOORDASH DUNKIN',-32.3
2025-04-25,'MDS Card Purchase PP*DOORDASH MCDONALDS 4029357733 CA',-3.34
2025-04-25,'IC* INSTACART Card Purchase SAN FRANCISCO CA',-17.08
2025-04-25,'IC* INSTACART Card Purchase SAN FRANCISCO CA',-52.34
2025-04-26,'MDS Card Purchase PP*DOORDASH BLACKJACK 4029357733 CA',-26.62
2025-04-27,'MDS Card Purchase PP*DOORDASH MCDONALDS 4029357733 CA',-30.89
2025-04-28,'MDS Card Purchase PP*DOORDASH MCDONALDS 4029357733 CA',-30.89
2025-04-30,'MDS Card Purchase PP*DOORDASH MCDONALDS 4029357733 CA',-27.44
